ideal,0.1%,0.2%,0.3%,0.4%,0.5%,0.6%,0.7%,0.8%,0.9%,1%
577,576,576,576,576,576,576,576,576,576,576
640,627,627,627,627,627,628,628,628,628,628
701,700,700,700,700,700,700,700,700,700,700
759,739,739,740,740,740,740,740,740,740,740
813,812,812,812,812,812,812,812,812,812,812
863,837,837,837,837,837,837,837,837,837,837
907,906,906,906,906,906,906,906,906,906,906
945,914,914,914,914,914,914,914,914,914,914
976,975,975,975,975,975,975,975,975,975,975
999,965,965,965,965,965,965,965,965,965,965
1015,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014
1023,988,988,988,988,988,988,988,988,988,988
1023,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022
1015,980,980,980,980,980,980,980,980,980,980
999,998,998,998,998,998,998,998,998,998,998
976,943,943,943,943,943,943,943,943,943,943
945,944,944,944,944,944,944,944,944,944,944
907,878,878,878,878,878,878,878,878,878,878
863,862,862,862,862,862,862,862,862,862,862
813,790,790,790,790,790,790,790,790,790,790
759,758,758,758,758,758,758,758,758,758,758
701,685,685,685,685,684,684,684,684,684,684
640,639,639,639,639,639,639,639,639,639,639
577,568,568,568,568,568,568,567,567,567,567
513,512,512,512,512,512,512,512,512,512,512
448,447,447,447,447,447,447,447,447,447,447
385,384,384,384,384,384,384,384,384,384,384
324,330,330,330,330,330,330,330,330,330,330
266,265,265,265,265,265,265,265,265,265,265
212,225,225,225,225,224,224,224,224,224,224
162,161,161,161,161,161,161,161,161,161,161
118,137,137,137,137,137,137,136,136,136,136
80,79,79,79,79,79,79,79,79,79,79
49,72,72,72,72,72,72,72,72,72,72
26,25,25,25,25,25,25,25,25,25,25
10,35,35,35,35,35,35,35,35,35,35
1,1,1,1,1,1,1,1,1,1,1
1,27,27,27,27,27,27,27,27,27,27
9,9,9,9,9,9,9,9,9,9,9
25,50,50,50,50,50,50,50,50,50,50
49,48,48,48,48,48,48,48,48,48,48
80,101,101,101,101,101,101,101,101,101,101
118,117,117,117,117,117,117,117,117,117,117
162,178,178,178,178,178,178,178,178,178,178
211,210,210,210,210,210,210,210,210,210,210
266,276,276,276,276,276,276,276,276,276,276
324,323,323,323,323,323,323,323,323,323,323
385,388,388,388,388,388,388,388,388,388,388
448,447,447,447,447,447,447,447,447,447,447
512,507,507,507,508,508,508,508,508,508,508
576,575,575,575,575,575,575,575,575,575,575
640,627,627,627,627,627,627,627,627,628,628
701,700,700,700,700,700,700,700,700,700,700
759,739,739,739,739,739,740,740,740,740,740
813,812,812,812,812,812,812,812,812,812,812
863,837,837,837,837,837,837,837,837,837,837
907,906,906,906,906,906,906,906,906,906,906
945,914,914,914,914,914,914,914,914,914,914
976,975,975,975,975,975,975,975,975,975,975
999,965,965,965,965,965,965,965,965,965,965
1015,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014
1023,988,988,988,988,988,988,988,988,988,988
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
1015,980,980,980,980,980,980,980,980,980,980
999,999,999,999,999,999,999,999,999,999,999
976,943,943,943,943,943,943,943,943,943,943
945,944,944,944,944,944,944,944,944,944,944
907,878,878,878,878,878,878,878,878,878,878
863,862,862,862,862,862,862,862,862,862,862
814,791,791,790,790,790,790,790,790,790,790
759,758,758,758,758,758,758,758,758,758,758
701,685,685,685,685,685,685,685,684,684,684
640,639,639,639,639,639,639,639,639,639,639
577,568,568,568,568,568,568,568,568,568,567
513,512,512,512,512,512,512,512,512,512,512
449,447,447,447,447,447,447,447,447,447,447
385,384,384,384,384,384,384,384,384,384,384
324,331,330,330,330,330,330,330,330,330,330
266,265,265,265,265,265,265,265,265,265,265
212,225,225,225,225,225,225,225,224,224,224
162,161,161,161,161,161,161,161,161,161,161
118,137,137,137,137,137,137,137,137,137,136
80,79,79,79,79,79,79,79,79,79,79
49,72,72,72,72,72,72,72,72,72,72
26,25,25,25,25,25,25,25,25,25,25
10,35,35,35,35,35,35,35,35,35,35
1,1,1,1,1,1,1,1,1,1,1
1,27,27,27,27,27,27,27,27,27,27
9,9,9,9,9,9,9,9,9,9,9
25,50,50,50,50,50,50,50,50,50,50
49,48,48,48,48,48,48,48,48,48,48
80,101,101,101,101,101,101,101,101,101,101
118,117,117,117,117,117,117,117,117,117,117
162,178,178,178,178,178,178,178,178,178,178
211,210,210,210,210,210,210,210,210,210,210
265,275,275,275,276,276,276,276,276,276,276
324,323,323,323,323,323,323,323,323,323,323
385,388,388,388,388,388,388,388,388,388,388
448,447,447,447,447,447,447,447,447,447,447
512,507,507,507,507,507,507,508,508,508,508
576,575,575,575,575,575,575,575,575,575,575
639,627,627,627,627,627,627,627,627,627,627
701,700,700,700,700,700,700,700,700,700,700
759,739,739,739,739,739,739,739,739,739,740
813,812,812,812,812,812,812,812,812,812,812
863,837,837,837,837,837,837,837,837,837,837
907,906,906,906,906,906,906,906,906,906,906
945,914,914,914,914,914,914,914,914,914,914
976,975,975,975,975,975,975,975,975,975,975
999,965,965,965,965,965,965,965,965,965,965
1015,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014
1023,988,988,988,988,988,988,988,988,988,988
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
1015,980,980,980,980,980,980,980,980,980,980
1000,999,999,999,999,999,999,999,999,999,999
976,943,943,943,943,943,943,943,943,943,943
945,944,944,944,944,944,944,944,944,944,944
907,879,879,878,878,878,878,878,878,878,878
863,862,862,862,862,862,862,862,862,862,862
814,791,791,791,791,791,790,790,790,790,790
760,759,759,759,759,759,759,759,759,759,759
701,685,685,685,685,685,685,685,685,685,685
640,639,639,639,639,639,639,639,639,639,639
577,568,568,568,568,568,568,568,568,568,568
513,512,512,512,512,512,512,512,512,512,512
449,448,448,447,447,447,447,447,447,447,447
386,385,385,385,385,385,385,385,385,385,385
324,331,331,331,331,330,330,330,330,330,330
266,265,265,265,265,265,265,265,265,265,265
212,225,225,225,225,225,225,225,225,225,225
162,161,161,161,161,161,161,161,161,161,161
118,137,137,137,137,137,137,137,137,137,137
80,79,79,79,79,79,79,79,79,79,79
49,72,72,72,72,72,72,72,72,72,72
26,25,25,25,25,25,25,25,25,25,25
10,35,35,35,35,35,35,35,35,35,35
1,1,1,1,1,1,1,1,1,1,1
1,27,27,27,27,27,27,27,27,27,27
9,8,8,8,8,8,8,8,8,8,8
25,50,50,50,50,50,50,50,50,50,50
49,48,48,48,48,48,48,48,48,48,48
80,101,101,101,101,101,101,101,101,101,101
118,117,117,117,117,117,117,117,117,117,117
162,178,178,178,178,178,178,178,178,178,178
211,210,210,210,210,210,210,210,210,210,210
265,275,275,275,275,275,275,276,276,276,276
323,322,322,322,322,322,322,322,322,322,322
385,387,387,387,388,388,388,388,388,388,388
448,447,447,447,447,447,447,447,447,447,447
512,507,507,507,507,507,507,507,507,507,508
576,575,575,575,575,575,575,575,575,575,575
639,627,627,627,627,627,627,627,627,627,627
700,699,699,699,699,699,699,699,699,699,699
759,739,739,739,739,739,739,739,739,739,739
813,812,812,812,812,812,812,812,812,812,812
862,837,837,837,837,837,837,837,837,837,837
907,906,906,906,906,906,906,906,906,906,906
944,914,914,914,914,914,914,914,914,914,914
975,975,975,975,975,975,975,975,975,975,975
999,965,965,965,965,965,965,965,965,965,965
1015,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014
1023,988,988,988,988,988,988,988,988,988,988
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
1015,980,980,980,980,980,980,980,980,980,980
1000,999,999,999,999,999,999,999,999,999,999
976,943,943,943,943,943,943,943,943,943,943
945,944,944,944,944,944,944,944,944,944,944
907,879,879,879,879,879,878,878,878,878,878
863,862,862,862,862,862,862,862,862,862,862
814,791,791,791,791,791,791,791,791,790,790
760,759,759,759,759,759,759,759,759,759,759
702,685,685,685,685,685,685,685,685,685,685
640,639,639,639,639,639,639,639,639,639,639
577,568,568,568,568,568,568,568,568,568,568
513,512,512,512,512,512,512,512,512,512,512
449,448,448,448,448,448,447,447,447,447,447
386,385,385,385,385,385,385,385,385,385,385
325,331,331,331,331,331,331,331,330,330,330
266,265,265,265,265,265,265,265,265,265,265
212,225,225,225,225,225,225,225,225,225,225
162,162,162,162,162,162,162,162,162,162,162
118,137,137,137,137,137,137,137,137,137,137
81,80,80,80,80,80,80,80,80,80,80
49,72,72,72,72,72,72,72,72,72,72
26,25,25,25,25,25,25,25,25,25,25
10,35,35,35,35,35,35,35,35,35,35
2,1,1,1,1,1,1,1,1,1,1
1,27,27,27,27,27,27,27,27,27,27
9,8,8,8,8,8,8,8,8,8,8
25,50,50,50,50,50,50,50,50,50,50
49,48,48,48,48,48,48,48,48,48,48
80,101,101,101,101,101,101,101,101,101,101
117,117,117,117,117,117,117,117,117,117,117
161,178,178,178,178,178,178,178,178,178,178
211,210,210,210,210,210,210,210,210,210,210
265,275,275,275,275,275,275,275,275,275,276
323,322,322,322,322,322,322,322,322,322,322
384,387,387,387,387,387,387,388,388,388,388
448,447,447,447,447,447,447,447,447,447,447
512,507,507,507,507,507,507,507,507,507,507
576,575,575,575,575,575,575,575,575,575,575
639,627,627,627,627,627,627,627,627,627,627
700,699,699,699,699,699,699,699,699,699,699
758,739,739,739,739,739,739,739,739,739,739
813,812,812,812,812,812,812,812,812,812,812
862,836,836,837,837,837,837,837,837,837,837
906,905,905,905,905,905,905,905,905,905,905
944,913,914,914,914,914,914,914,914,914,914
975,974,974,974,974,974,974,974,974,974,974
999,965,965,965,965,965,965,965,965,965,965
1015,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014
1023,988,988,988,988,988,988,988,988,988,988
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
1016,980,980,980,980,980,980,980,980,980,980
1000,999,999,999,999,999,999,999,999,999,999
976,943,943,943,943,943,943,943,943,943,943
945,944,944,944,944,944,944,944,944,944,944
907,879,879,879,879,879,879,879,879,878,878
864,863,863,863,863,863,863,863,863,863,863
814,791,791,791,791,791,791,791,791,791,791
760,759,759,759,759,759,759,759,759,759,759
702,685,685,685,685,685,685,685,685,685,685
641,640,640,640,640,640,640,640,640,640,640
577,569,569,568,568,568,568,568,568,568,568
513,512,512,512,512,512,512,512,512,512,512
449,448,448,448,448,448,448,448,448,447,447
386,385,385,385,385,385,385,385,385,385,385
325,331,331,331,331,331,331,331,331,331,331
267,266,266,266,266,266,266,266,266,266,266
212,225,225,225,225,225,225,225,225,225,225
163,162,162,162,162,162,162,162,162,162,162
119,137,137,137,137,137,137,137,137,137,137
81,80,80,80,80,80,80,80,80,80,80
50,72,72,72,72,72,72,72,72,72,72
26,25,25,25,25,25,25,25,25,25,25
10,35,35,35,35,35,35,35,35,35,35
2,1,1,1,1,1,1,1,1,1,1
1,27,27,27,27,27,27,27,27,27,27
9,8,8,8,8,8,8,8,8,8,8
25,50,50,50,50,50,50,50,50,50,50
49,48,48,48,48,48,48,48,48,48,48
80,101,101,101,101,101,101,101,101,101,101
117,116,116,116,116,116,116,116,116,116,116
